3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c54411788d6128
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5440f4092e684
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5440e69105e15
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5440a80acbbd4
3/26/2015,https://www.umich.edu/cosign/valid?cosign-www=ho6DRHAys3czVf0lWU6s0xzNFle2r37+aINXuG1UEx1BfsK6VoXTH0hSUD1mNPipNeanjQuRTk1EGPC5dKblAppbaYLvWfsacJjIuaMiXybK1pCAZBqesF4j9UHf&https://www.umich.edu/~eecs183/
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5441c1c426816
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c544193e13d280
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5441613ae893c
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c54414ba940661
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5442eb4d14617
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5442c4fef99cc
3/26/2015,https://www.umich.edu/~eecs183/#gradebook
3/26/2015,https://www.umich.edu/~eecs183/gradebook
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c54424faacf993
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c544236f748711
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5443e7e712a75
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c544372e41723d
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c54431a19f457d
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c544303b5174fd
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5444ce8d7ae00
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5444940ade178
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c54442b36361f7
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5445afa6e5387
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c544590c2b9e2a
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c54456d466b89e
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c54455a790a2b5
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5445471fdd050
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c544530a3c1c90
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5444f6c77cffc
3/26/2015,https://mail.google.com/mail/u/0/#inbox?compose=14c5445e74c0513e
3/26/2015,https://mail.google.com/mail/u/0/#inbox/14c53f6a7b9fce94
3/26/2015,https://piazza.com/class/i47pt7m0ldj5wp?cid=2495
3/26/2015,https://plus.google.com/_/notifications/frame?origin=https%3A%2F%2Fwww.youtube.com&source=yt&sourceid=36&hl=en-US&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.ehmAeuu_4hE.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTNcM--L6Y_snQHC2igwllAwLSbYBg&zx=bqbap7k96n78#rpctoken=189719960&_methods=setNotificationWidgetSize%2CsetNotificationWidgetHeight%2CsetNotificationText%2ChideNotificationWidget%2CopenSharebox%2ConError%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1426975511691&parent=https%3A%2F%2Fwww.youtube.com&pfname=
3/26/2015,https://github.com/settings/notifications
3/26/2015,https://github.com/settings/emails
3/26/2015,https://github.com/settings/profile
3/26/2015,https://mail.google.com/mail/u/0/#inbox/14b70d02cd4b176c
3/26/2015,https://mail.google.com/mail/u/0/#inbox/14c536c0752fd67d
3/26/2015,https://mail.google.com/mail/u/0/#inbox/14c56218687f62a8
3/26/2015,http://thedailyshow.cc.com/full-episodes/9gnki7/march-24--2015---jon-ronson
3/26/2015,https://plus.google.com/_/notifications/frame?origin=https%3A%2F%2Fwww.youtube.com&source=yt&sourceid=36&hl=en-US&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.ehmAeuu_4hE.O%2Fm%3D__features__%2Fam%3DAAI%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTNcM--L6Y_snQHC2igwllAwLSbYBg&zx=ywhel7f25hi#rpctoken=156883000&_methods=setNotificationWidgetSize%2CsetNotificationWidgetHeight%2CsetNotificationText%2ChideNotificationWidget%2CopenSharebox%2ConError%2C_ready%2C_close%2C_open%2C_resizeMe%2C_renderstart&id=I1_1427239352827&parent=https%3A%2F%2Fwww.youtube.com&pfname=
3/26/2015,http://thedailyshow.cc.com/full-episodes/9gnki7/march-24--2015---jon-ronson#time=0m25s&index=0
3/26/2015,http://thedailyshow.cc.com/full-episodes/9gnki7/march-24--2015---jon-ronson#time=0m20s&index=0
3/26/2015,http://thedailyshow.cc.com/full-episodes/9gnki7/march-24--2015---jon-ronson#time=0m15s&index=0
3/26/2015,http://thedailyshow.cc.com/full-episodes/9gnki7/march-24--2015---jon-ronson#time=0m10s&index=0
3/26/2015,http://thedailyshow.cc.com/full-episodes/9gnki7/march-24--2015---jon-ronson#time=0m5s&index=0
3/26/2015,http://thedailyshow.cc.com/full-episodes/9gnki7/march-24--2015---jon-ronson#time=0m0s&index=0
