2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=89517&Process=CP&Report=CORPFAM
2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=89517&Process=CP&Report=UNIFIEDSUMMARY
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b516b23cda434a
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b5064dcfb85df6
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b4e8a774928c00
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b50e522f7047bd
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b5109fb82a423f
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b512a573953a64
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b513f43fcb954b
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b5153547b0bf53
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b47165f5d8793b
2/3/2015,https://mail.google.com/mail/u/1/#inbox/14b43c895d8c5045
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companydetail.php?compnumber=345&pagetype=synopsis
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/competitors.php?compnumber=345
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?pagetype=industry&compnumber=345&sectype=3&sec=231552
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?pagetype=industry&compnumber=345&sectype=3&sec=231552&sort=DESC&sortcol=3
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?pagetype=industry&compnumber=345&sectype=3&sec=231552&sort=ASC&sortcol=3
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=3&page=2
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companydetail.php?compnumber=107208&pagetype=synopsis
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companydetail.php?compnumber=97583&pagetype=synopsis
2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=43718325&Process=CP&Report=RATIOS
2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=43718325&Process=CP&FtrID=UNIFIEDSUMMARY
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companydetail.php?compnumber=114875&pagetype=synopsis
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=2
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=3
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=4
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companydetail.php?compnumber=55182&pagetype=synopsis
2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=43294920&Process=CP&Report=RATIOS
2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=43294920&Process=CP&FtrID=UNIFIEDSUMMARY
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=5
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=6
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=7
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=8
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=9
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=10
2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=181850&Process=CP&FtrID=UNIFIEDSUMMARY
2/3/2015,http://globalbb.onesource.com.proxy.lib.umich.edu/web/Reports/ReportMain.aspx?KeyID=181850&Process=CP&Report=RATIOS
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=11
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=12
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=13
2/3/2015,http://www.mergentonline.com.proxy.lib.umich.edu/companyhorizon.php?compnumber=345&pagetype=industry&sectype=3&sec=231552&prdpg=&sort=ASC&sortcol=2&page=14
