1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContent.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=8E1ED634-03EE-40D0-AB46-9B6FB9519B7E&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContentBody.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=4755C9A4-A28F-49CD-A4CF-68FDE877D791&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false&ItemType=2&URL=/maislinc/data/20121008_101857_0594/course/%7BDF40989A-8F57-47D4-AAE8-AEF44FAADE3B%7D.html
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContentData.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=4755C9A4-A28F-49CD-A4CF-68FDE877D791&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false&ItemType=2
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContentNav.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=4755C9A4-A28F-49CD-A4CF-68FDE877D791&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false&ItemType=2
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContent.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=4755C9A4-A28F-49CD-A4CF-68FDE877D791&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContentBody.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=A669AF81-C5B7-4CF0-A177-CE5947D3DB73&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false&ItemType=2&URL=/maislinc/data/20121008_101857_0594/course/%7B8ABB6240-3D9E-4317-BEFC-E414533996B5%7D.html
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContentData.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=A669AF81-C5B7-4CF0-A177-CE5947D3DB73&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false&ItemType=2
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContentNav.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=A669AF81-C5B7-4CF0-A177-CE5947D3DB73&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false&ItemType=2
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContent.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=A669AF81-C5B7-4CF0-A177-CE5947D3DB73&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false
1/16/2015,https://maislinc.umich.edu/maislinc/app/experience/course/ACP_FrameContentBody.aspx?PackageViewId={19DA3D5F-C640-4CCA-9748-BC1BACAF9F5A}&PackageItemId=067FC5D5-2352-4C65-82FD-E11CCFBD3949&StudyMode=false&BrowseMode=true&ShowData=true&ShowQuestions=true&PackageType=1&CourseGuid=028B2042-9576-491C-9869-C1F8BEDC5F2B&AttemptPK=1879279&NumberOfScos=24&CollabEnabled=false&ItemType=2&URL=/maislinc/data/20121008_101857_0594/course/%7BEEBB733D-BC85-4D17-8B87-2F61FF782A4C%7D.html
